endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.9848,NAN,,NAN,0.58,5.42,,0,33,33,33,1,34,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_16.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,31,,,,,,space,246.1695,space,1.7659,0.01,1,1.1716,0,0,0,0,1,Take photos,Go on weekend road trips with friends,0.01,0.02,8.8,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,32,,,,,,,,,,0.02,2,1.7087,0,1,1,1,1,Take photos,Watch movies at the theatre with my family,0.02,0.02,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,33,,,,,,,,,,0.02,2,1.8722,0,2,2,2,1,Meditate,Go on weekend road trips with friends,0.03,0.02,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,34,,,,,,,,,,0.02,2,1.4393,0,3,3,3,1,Design layouts,Play board games with friends,0.04,0.02,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,35,,,,,,,,,,0.02,2,2.0573,0,4,4,4,1,Watch football,Watch movies at the theatre with my family,0.05,0.02,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.67,5.33,,0,34,34,34,1,35,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_11.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.6525,NAN,,NAN,0.67,5.33,,0,35,35,35,1,36,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_22.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,3.6178,NAN,,NAN,0.67,5.33,,0,36,36,36,1,37,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_23.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6243,NAN,,NAN,0.67,5.33,,0,37,37,37,1,38,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_14.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,6.3187,NAN,,NAN,0.67,5.33,,0,38,38,38,1,39,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_17.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,36,,,,,,space,45.7272,space,4.6629,0.01,1,1.6251,0,0,0,0,1,Design layouts,Have an indoor dinner with friends,0.01,0.03,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,3.3441,0,1,1,1,1,Take a walk,Celebrate holiday traditions with extended family during festive gatherings,0.02,0.03,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,2,8.8934,0,2,2,2,1,Clean the garden,Enjoy a beach day with my family,0.03,0.03,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.03,2,6.9301,0,3,3,3,1,Take a walk,Host game nights with friends,0.04,0.03,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.03,2,1.4246,0,4,4,4,1,Clean the garden,Celebrate holiday traditions with extended family during festive gatherings,0.05,0.03,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.79,5.21,,0,39,39,39,1,40,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_12.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,28.3736,NAN,,NAN,0.79,5.21,,0,40,40,40,1,41,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_20.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.5993,NAN,,NAN,0.79,5.21,,0,41,41,41,1,42,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_5.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.2877,NAN,,NAN,0.79,5.21,,0,42,42,42,1,43,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_21.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6898,NAN,,NAN,0.79,5.21,,0,43,43,43,1,44,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_25.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,41,,,,,,space,2.2325,space,98.0136,0.01,1,1.4847,0,0,0,0,1,Read a book,Go on weekend road trips with friends,0.01,0.04,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,2.4298,0,1,1,1,1,Read a book,Celebrate holiday traditions with extended family during festive gatherings,0.02,0.04,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,1.6379,0,2,2,2,1,Meditate,Host game nights with friends,0.03,0.04,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,1,3.0631,0,3,3,3,1,Exercise my body,Host game nights with friends,0.04,0.04,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.04,2,1.6676,0,4,4,4,1,Meditate,Enjoy a beach day with my family,0.05,0.04,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.93,5.07,,0,44,44,44,1,45,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_15.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1436.9402,NAN,,NAN,0.93,5.07,,0,45,45,45,1,46,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_4.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.5557,NAN,,NAN,0.93,5.07,,0,46,46,46,1,47,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_19.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.8178,NAN,,NAN,0.93,5.07,,0,47,47,47,1,48,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_9.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,8.7585,NAN,,NAN,0.93,5.07,,0,48,48,48,1,49,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_18.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,46,,,,,,space,1.7274,space,3.5974,0.05,2,1.4991,0,0,0,0,1,Take a walk,Enjoy a beach day with my family,0.01,0.05,8.8,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,1.9896,0,1,1,1,1,Watch football,Enjoy a beach day with my family,0.02,0.05,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.03,1,1.1538,0,2,2,2,1,Take in fresh air,Celebrate holiday traditions with extended family during festive gatherings,0.03,0.05,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,2.6277,0,3,3,3,1,Clean the garden,Watch movies at the theatre with my family,0.04,0.05,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,2,5.008,0,4,4,4,1,Design layouts,Celebrate holiday traditions with extended family during festive gatherings,0.05,0.05,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,5,,9,1.12,4.88,,0,49,49,49,1,50,Charlie,Rej,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_6.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,space,2.1831,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,4.2684,space,3.2066,NAN,,NAN,1.12,4.88,,0,50,50,50,1,51,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_4.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1459,NAN,,NAN,1.12,4.88,,0,51,51,51,1,52,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_6.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.963,NAN,,NAN,1.12,4.88,,0,52,52,52,1,53,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_19.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.6298,NAN,,NAN,1.12,4.88,,0,53,53,53,1,54,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_1.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,51,,,,,,space,1.0155,space,0.7844,0.01,1,1.786,0,0,0,0,1,Take in fresh air,Have an indoor dinner with friends,0.01,0.01,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.02,1,3.217,0,1,1,1,1,Exercise my body,Play board games with friends,0.02,0.01,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.01,2,1.5906,0,2,2,2,1,Prepare a meal,Enjoy a beach day with my family,0.03,0.01,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.01,2,2.1272,0,3,3,3,1,Watch football,Go on weekend road trips with friends,0.04,0.01,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.01,2,0.9124,0,4,4,4,1,Take in fresh air,Play board games with friends,0.05,0.01,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.18,4.82,,0,54,54,54,1,55,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_8.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.3488,NAN,,NAN,1.18,4.82,,0,55,55,55,1,56,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_24.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,3.2866,NAN,,NAN,1.18,4.82,,0,56,56,56,1,57,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_17.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6558,NAN,,NAN,1.18,4.82,,0,57,57,57,1,58,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_15.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.7337,NAN,,NAN,1.18,4.82,,0,58,58,58,1,59,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_3.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,56,,,,,,space,1.3762,space,0.5494,0.01,1,2.3769,0,0,0,0,1,Read a book,Play board games with friends,0.01,0.02,8.8,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,2,1.2953,0,1,1,1,1,Take a walk,Attend outdoor music festivals with my partner,0.02,0.02,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,1.1393,0,2,2,2,1,Prepare a meal,Go on adventure with friends,0.03,0.02,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,1.3957,0,3,3,3,1,Take in fresh air,Go on weekend road trips with friends,0.04,0.02,4.4,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.02,2,1.9384,0,4,4,4,1,Design layouts,Attend outdoor music festivals with my partner,0.05,0.02,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.27,4.73,,0,59,59,59,1,60,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_11.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.5667,NAN,,NAN,1.27,4.73,,0,60,60,60,1,61,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_16.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.4993,NAN,,NAN,1.27,4.73,,0,61,61,61,1,62,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_12.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4084,NAN,,NAN,1.27,4.73,,0,62,62,62,1,63,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_2.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.4341,NAN,,NAN,1.27,4.73,,0,63,63,63,1,64,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_10.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,61,,,,,,space,1.713,space,0.7013,0.01,1,1.5008,0,0,0,0,1,Clean the garden,Go on adventure with friends,0.01,0.03,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,1.9456,0,1,1,1,1,Exercise my body,Have an indoor dinner with friends,0.02,0.03,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,1,3.0764,0,2,2,2,1,Take a walk,Go on weekend road trips with friends,0.03,0.03,3.3,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.03,2,1.6751,0,3,3,3,1,Meditate,Share a homemade dinner with close friends,0.04,0.03,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.03,2,2.1473,0,4,4,4,1,Clean the garden,Share a homemade dinner with close friends,0.05,0.03,1.1,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,1.39,4.61,,0,64,64,64,1,65,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_14.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,65f7fbb178b358ac91094fec,2024-07-04_09h05.17.426,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,57.715,NAN,,NAN,1.39,4.61,,0,65,65,65,1,66,Sam,Acc,Participant_Images/65f7fbb178b358ac91094fec/65f7fbb178b358ac91094fec_Images/65f7fbb178b358ac91094fec_Image_20.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,
