endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,key_resp.rt
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.4121,NAN,,NAN,1.79,4.21,,0,66,66,66,1,67,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_14.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.909,NAN,,NAN,1.79,4.21,,0,67,67,67,1,68,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_7.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.5724,NAN,,NAN,1.79,4.21,,0,68,68,68,1,69,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_15.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,66,,,,,,space,1.1101,space,0.3787,0.04,2,0.9255,0,0,0,0,1,Working on prolific,Going to the park with others,0.01,0.04,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,1.328,0,1,1,1,1,Reading a book,Playing Baldurs gate board game,0.02,0.04,8.8,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.04,2,1.8633,0,2,2,2,1,Working on prolific,Playing competitive video games,0.03,0.04,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,69,,,,,,,,,,0.04,1,2.0289,0,3,3,3,1,Eating fancier foods,Playing exploding kittens,0.04,0.04,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,70,,,,,,,,,,0.04,2,5.4106,0,4,4,4,1,Working on a craft project like chainmail,Hanging out with friends,0.05,0.04,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,NAN,,NAN,1.97,4.03,,0,69,69,69,1,70,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_3.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.3482,NAN,,NAN,1.97,4.03,,0,70,70,70,1,71,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_1.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.7535,NAN,,NAN,1.97,4.03,,0,71,71,71,1,72,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_25.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.458,NAN,,NAN,1.97,4.03,,0,72,72,72,1,73,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_13.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.602,NAN,,NAN,1.97,4.03,,0,73,73,73,1,74,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_2.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,71,,,,,,space,1.1152,space,0.3873,0.01,1,1.0637,0,0,0,0,1,Playing with dogs,Playing Baldurs gate board game,0.01,0.05,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,72,,,,,,,,,,0.05,2,1.4645,0,1,1,1,1,Playing video games,Going to pizza places or other mass gathering areas,0.02,0.05,8.8,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,73,,,,,,,,,,0.03,1,1.5502,0,2,2,2,1,Sleeping,Playing Magic the gathering,0.03,0.05,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,74,,,,,,,,,,0.05,2,1.5892,0,3,3,3,1,Playing with dogs,Going to the park with others,0.04,0.05,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,75,,,,,,,,,,0.05,1,2.5402,0,4,4,4,1,Reading a book,Hanging out with friends,0.05,0.05,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,2,,4,2.16,3.84,,0,74,74,74,1,75,Sam,Rej,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_18.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,space,4.7337,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,space,3.3529,space,0.3968,NAN,,NAN,2.16,3.84,,0,75,75,75,1,76,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_9.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.492,NAN,,NAN,2.16,3.84,,0,76,76,76,1,77,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_21.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.504,NAN,,NAN,2.16,3.84,,0,77,77,77,1,78,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_2.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.7038,NAN,,NAN,2.16,3.84,,0,78,78,78,1,79,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_10.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,76,,,,,,space,2.7944,space,0.5667,0.01,1,2.0192,0,0,0,0,1,Working on prolific,Having parties,0.01,0.01,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,77,,,,,,,,,,0.01,2,2.0574,0,1,1,1,1,Watching movies,Going to the park with others,0.02,0.01,8.8,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,78,,,,,,,,,,0.03,1,1.3128,0,2,2,2,1,Playing with dogs,Playing exploding kittens,0.03,0.01,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,79,,,,,,,,,,0.01,2,4.2856,0,3,3,3,1,Watching movies,Playing competitive video games,0.04,0.01,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,80,,,,,,,,,,0.01,2,1.8032,0,4,4,4,1,Playing video games,Playing exploding kittens,0.05,0.01,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,NAN,,NAN,2.23,3.77,,0,79,79,79,1,80,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_6.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,2.0612,NAN,,NAN,2.23,3.77,,0,80,80,80,1,81,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_5.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.2439,NAN,,NAN,2.23,3.77,,0,81,81,81,1,82,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_24.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.0096,NAN,,NAN,2.23,3.77,,0,82,82,82,1,83,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_4.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,4.1784,NAN,,NAN,2.23,3.77,,0,83,83,83,1,84,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_16.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,81,,,,,,space,0.6522,space,0.7085,0.02,2,1.6463,0,0,0,0,1,Playing video games,Going to the park with others,0.01,0.02,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,82,,,,,,,,,,0.02,2,1.4914,0,1,1,1,1,Play Villainous,Hanging out with friends,0.02,0.02,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,83,,,,,,,,,,0.02,2,1.3734,0,2,2,2,1,Play Villainous,Playing DND,0.03,0.02,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,84,,,,,,,,,,0.02,2,1.928,0,3,3,3,1,Play Villainous,Watching movies at the movie theater,0.04,0.02,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,85,,,,,,,,,,0.05,1,5.1865,0,4,4,4,1,Working on a craft project like chainmail,Going to pizza places or other mass gathering areas,0.05,0.02,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,NAN,,NAN,2.36,3.64,,0,84,84,84,1,85,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_1.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.9669,NAN,,NAN,2.36,3.64,,0,85,85,85,1,86,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_18.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.9649,NAN,,NAN,2.36,3.64,,0,86,86,86,1,87,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_15.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.5272,NAN,,NAN,2.36,3.64,,0,87,87,87,1,88,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_12.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,4.0068,NAN,,NAN,2.36,3.64,,0,88,88,88,1,89,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_20.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,86,,,,,,space,0.8108,space,0.5842,0.03,2,1.6351,0,0,0,0,1,Playing with dogs,Watching movies at the movie theater,0.01,0.03,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,87,,,,,,,,,,0.02,1,1.4148,0,1,1,1,1,Reading a book,Playing exploding kittens,0.02,0.03,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,88,,,,,,,,,,0.03,1,2.4681,0,2,2,2,1,Sleeping,Having parties,0.03,0.03,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,89,,,,,,,,,,0.04,1,1.5767,0,3,3,3,1,Working on a craft project like chainmail,Playing Baldurs gate board game,0.04,0.03,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,90,,,,,,,,,,0.03,2,2.0145,0,4,4,4,1,Swimming,Hanging out with friends,0.05,0.03,8.8,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,NAN,,NAN,2.51,3.49,,0,89,89,89,1,90,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_8.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.1153,NAN,,NAN,2.51,3.49,,0,90,90,90,1,91,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_19.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.3066,NAN,,NAN,2.51,3.49,,0,91,91,91,1,92,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_13.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.9042,NAN,,NAN,2.51,3.49,,0,92,92,92,1,93,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_23.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.7818,NAN,,NAN,2.51,3.49,,0,93,93,93,1,94,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_11.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,91,,,,,,space,1.5128,space,0.8188,0.01,1,1.8678,0,0,0,0,1,Eating fancier foods,Playing Baldurs gate board game,0.01,0.04,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,92,,,,,,,,,,0.04,2,1.3861,0,1,1,1,1,Play Villainous,Having parties,0.02,0.04,8.8,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,93,,,,,,,,,,0.04,2,2.8764,0,2,2,2,1,Playing video games,Hanging out with friends,0.03,0.04,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,94,,,,,,,,,,0.04,1,1.5864,0,3,3,3,1,Watching movies,Playing exploding kittens,0.04,0.04,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,95,,,,,,,,,,0.05,1,5.5977,0,4,4,4,1,Swimming,Going to pizza places or other mass gathering areas,0.05,0.04,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,NAN,,NAN,2.69,3.31,,0,94,94,94,1,95,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_14.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.546,NAN,,NAN,2.69,3.31,,0,95,95,95,1,96,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_25.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,1.8248,NAN,,NAN,2.69,3.31,,0,96,96,96,1,97,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_3.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,4.5277,NAN,,NAN,2.69,3.31,,0,97,97,97,1,98,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_17.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,space,0.7416,NAN,,NAN,2.69,3.31,,0,98,98,98,1,99,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_22.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,96,,,,,,space,0.8186,space,0.4181,0.01,1,1.0593,0,0,0,0,1,Working on prolific,Playing DND,0.01,0.05,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,97,,,,,,,,,,0.02,1,5.5942,0,1,1,1,1,Sleeping,Hanging out with friends,0.02,0.05,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,98,,,,,,,,,,0.05,2,1.5521,0,2,2,2,1,Reading a book,Watching movies at the movie theater,0.03,0.05,1.1,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,99,,,,,,,,,,0.04,1,1.1011,0,3,3,3,1,Reading a book,Playing DND,0.04,0.05,3.3,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,,,,,,,,,,,,100,,,,,,,,,,0.05,1,1.1153,0,4,4,4,1,Sleeping,Playing Baldurs gate board game,0.05,0.05,4.4,,,
,,660482648009855d3c92ce84,2024-04-13_09h30.17.105,WTP_SM_Choice,2022.2.1,Win32,166.6666667,,,,,,,3,,3,2.86,3.14,,0,99,99,99,1,100,Charlie,Acc,Participant_Images/660482648009855d3c92ce84/660482648009855d3c92ce84_Images/660482648009855d3c92ce84_Image_7.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,space,0.7638,
